bbl,bin,address_or_label,zipcode,residential_use_type,land_use,building_class,residential_units,residential_capacity_units,total_units,residential_floor_area,estimated_household_capacity,under5_capacity_signal,preschool_age_capacity_signal,hgl_building_opportunity_score,capacity_model_confidence,capacity_model_method,non_residential_flag,mixed_use_flag
1007720069,1014133,244 WEST 23 STREET,10011,Mixed-use,Residential multi-family elevator,D4,12,12,13,20293.0,12,0.406,0.406,3.87,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1007700056,1014047,228 WEST 21 STREET,10011,Residential,Residential multi-family walk-up,C6,9,9,9,12750.0,9,0.304,0.304,2.82,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1007710052,1014081,224 WEST 22 STREET,10011,Residential,Residential one/two family,A9,1,1,1,5450.0,1,0.034,0.034,1.43,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1007710023,1084990,223 WEST 21 STREET,10011,Mixed-use,Residential multi-family elevator,D4,63,63,64,46170.0,63,2.13,2.13,5.71,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1007710057,1014086,234 WEST 22 STREET,10011,Residential,Residential one/two family,A4,1,1,1,4080.0,1,0.034,0.034,1.43,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1007700054,1014045,224 WEST 21 STREET,10011,Residential,Residential multi-family walk-up,C1,17,17,17,11580.0,17,0.575,0.575,3.39,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1007730012,1084991,255 WEST 23 STREET,10011,Mixed-use,Residential multi-family elevator,D4,151,151,159,149090.0,151,5.105,5.105,7.34,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1007710029,1014070,217 WEST 21 STREET,10011,Commercial/office,Commercial/office,O5,0,0,3,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1007980003,1014790,213 7 AVENUE,10011,Mixed-use,Mixed residential/commercial,S9,6,6,8,2900.0,6,0.203,0.203,3.3,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1007720030,1014113,229 WEST 22 STREET,10011,Residential,Residential multi-family walk-up,C1,8,8,8,3600.0,8,0.27,0.27,2.73,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1007730134,1087205,202 WEST 24 STREET,10011,Residential,Residential multi-family elevator,D9,180,180,180,68879.0,180,6.086,6.086,6.99,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1007710034,1014073,209 WEST 21 STREET,10011,Residential,Residential multi-family walk-up,C4,20,20,20,9620.0,20,0.676,0.676,3.54,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1007990030,1014953,115 WEST 23 STREET,10011,Mixed-use,Mixed residential/commercial,C7,18,18,21,22122.0,18,0.609,0.609,4.24,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1009070010,1077021,213 EAST 26 STREET,10010,Residential,Residential multi-family walk-up,C5,16,16,16,8845.0,16,1.103,1.103,3.49,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1009060008,1019823,213 EAST 25 STREET,10010,Residential,Residential multi-family walk-up,C4,22,22,22,8720.0,22,1.517,1.517,3.87,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1009030003,1019650,287 3 AVENUE,10010,Mixed-use,Mixed residential/commercial,S5,6,6,7,4130.0,6,0.414,0.414,3.35,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008800016,1018070,125 EAST 24 STREET,10010,Mixed-use,Public facility/institution,N2,85,85,85,0.0,85,5.862,5.862,7.1,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1009050050,1019802,214 EAST 25 STREET,10010,Residential,Residential multi-family walk-up,C4,20,20,20,10260.0,20,1.379,1.379,3.75,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1008810039,1018108,157 EAST 25 STREET,10010,Commercial/office,Commercial/office,O2,0,0,3,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1009030039,1019658,240 EAST 23 STREET,10010,Mixed-use,Mixed residential/commercial,S9,4,4,7,2671.0,4,0.276,0.276,3.04,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008800073,1018083,54 LEXINGTON AVENUE,10010,Public facility/institution,Public facility/institution,N9,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008820017,1018129,125 EAST 26 STREET,10010,Residential,Residential one/two family,B1,2,2,2,2310.0,2,0.138,0.138,1.78,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1009040010,1019771,215 EAST 23 STREET,10010,Public facility/institution,Public facility/institution,H8,0,0,2,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008780047,1018027,156 EAST 23 STREET,10010,Mixed residential/commercial,Mixed residential/commercial,K4,0,0,3,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1009020012,1019636,213 EAST 21 STREET,10010,Residential,Residential multi-family walk-up,C5,20,20,20,9315.0,20,1.379,1.379,3.75,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1008800082,1018087,114 EAST 25 STREET,10010,Commercial/office,Commercial/office,O6,0,0,12,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008770035,1017996,39A GRAMERCY PARK NORTH,10010,Mixed-use,Residential multi-family elevator,D4,23,23,25,8400.0,23,1.586,1.586,4.72,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008820001,1018122,365 PARK AVENUE SOUTH,10010,Commercial/office,Commercial/office,HB,0,0,3,0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1009050059,1019810,329 3 AVENUE,10010,Mixed-use,Mixed residential/commercial,C7,22,22,24,11820.0,22,1.517,1.517,4.67,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1009060006,1019822,209 EAST 25 STREET,10010,Residential,Residential multi-family elevator,D3,44,44,44,24640.0,44,3.034,3.034,4.89,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1008790052,1088836,150 EAST 24 STREET,10010,Parking,Parking,G1,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1009030047,1088660,220 EAST 23 STREET,10010,Commercial/office,Commercial/office,O6,0,0,77,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008820014,1018126,119 EAST 26 STREET,10010,Residential,Residential one/two family,B3,2,2,2,2310.0,2,0.138,0.138,1.78,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1008810063,1018120,73 LEXINGTON AVENUE,10010,Residential,Residential multi-family elevator,D3,29,29,29,9251.0,29,2.0,2.0,4.24,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1008790069,1018061,126 EAST 24 STREET,10010,Residential,Residential multi-family walk-up,C4,28,28,28,28397.0,28,1.931,1.931,4.19,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1008790054,1018055,144 EAST 24 STREET,10010,Mixed-use,Mixed residential/commercial,D6,33,33,34,36767.0,33,2.276,2.276,5.22,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1009060001,1019821,201 EAST 25 STREET,10010,Mixed-use,Residential multi-family elevator,D4,164,164,166,154065.0,164,11.31,11.31,8.3,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008820035,1018137,145 EAST 26 STREET,10010,Residential,Residential multi-family elevator,D3,19,19,19,9500.0,19,1.31,1.31,3.69,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1008770034,1017995,143 EAST 21 STREET,10010,Residential,Residential one/two family,A4,1,1,1,6200.0,1,0.069,0.069,1.43,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1009040007,1019770,209 EAST 23 STREET,10010,Public facility/institution,Public facility/institution,W6,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008790013,1087750,123 EAST 23 STREET,10010,Commercial/office,Commercial/office,K1,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1009060013,1019827,223 EAST 25 STREET,10010,Mixed-use,Mixed residential/commercial,S4,4,4,5,7285.0,4,0.276,0.276,3.04,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1009050023,1019789,239 EAST 24 STREET,10010,Mixed-use,Mixed residential/commercial,C7,18,18,19,6660.0,18,1.241,1.241,4.43,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008820033,1018136,143 EAST 26 STREET,10010,Residential,Residential multi-family walk-up,C1,35,35,35,20040.0,35,2.414,2.414,4.51,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1009070101,1019865,207 EAST 26 STREET,10010,Mixed-use,Mixed residential/commercial,S4,4,4,5,1100.0,4,0.276,0.276,3.04,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1009050001,1082138,321 3 AVENUE,10010,Commercial/office,Commercial/office,HB,0,0,3,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008800024,1086514,49 LEXINGTON AVENUE,10010,Public facility/institution,Public facility/institution,W5,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008810006,1018103,60 LEXINGTON AVENUE,10010,Public facility/institution,Public facility/institution,Y4,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008780036,1018020,284 3 AVENUE,10010,Mixed-use,Mixed residential/commercial,K4,3,3,5,2150.0,3,0.207,0.207,2.83,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1009050057,1019809,333 3 AVENUE,10010,Mixed-use,Mixed residential/commercial,C7,28,28,30,18962.0,28,1.931,1.931,4.99,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008770044,1017998,266 3 AVENUE,10010,Mixed-use,Mixed residential/commercial,D7,7,7,8,4390.0,7,0.483,0.483,3.49,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008790070,1018062,124 EAST 24 STREET,10010,Residential,Residential multi-family elevator,D1,60,60,60,40266.0,60,4.138,4.138,5.48,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1009040024,1019775,225 EAST 23 STREET,10010,Public facility/institution,Public facility/institution,W1,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008820003,1018123,369 PARK AVENUE SOUTH,10010,Commercial/office,Commercial/office,O6,0,0,17,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1008790064,1018059,134 EAST 24 STREET,10010,Mixed-use,Mixed residential/commercial,C7,7,7,8,3375.0,7,0.483,0.483,3.49,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1009050047,1019800,220 EAST 25 STREET,10010,Residential,Residential multi-family elevator,D3,24,24,24,15774.0,24,1.655,1.655,3.98,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1009030033,1019654,393 2 AVENUE,10010,Mixed-use,Mixed residential/commercial,S3,3,3,4,3474.0,3,0.207,0.207,2.83,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1009030060,1019667,293 3 AVENUE,10010,Mixed-use,Mixed residential/commercial,S2,2,2,3,4976.0,2,0.138,0.138,2.58,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008810060,1088613,134 EAST 26 STREET,10010,Mixed-use,Mixed residential/commercial,D6,8,8,10,7504.0,8,0.552,0.552,3.6,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1009010047,1019625,222 EAST 21 STREET,10010,Residential,Residential multi-family walk-up,C5,20,20,20,9475.0,20,1.379,1.379,3.75,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1009040013,1019774,221 EAST 23 STREET,10010,Mixed-use,Mixed residential/commercial,C7,18,18,20,7915.0,18,1.241,1.241,4.43,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008780045,1088656,160 EAST 23 STREET,10010,Mixed-use,Mixed residential/commercial,D6,18,18,19,20690.0,18,1.241,1.241,4.43,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1009030035,1019655,395 2 AVENUE,10010,Mixed-use,Mixed residential/commercial,C7,12,12,15,12280.0,12,0.828,0.828,3.99,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1009050045,1019799,226 EAST 25 STREET,10010,Residential,Residential multi-family elevator,D5,24,24,24,16841.0,24,1.655,1.655,3.98,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1009040012,1019773,219 EAST 23 STREET,10010,Mixed-use,Mixed residential/commercial,C7,20,20,22,7915.0,20,1.379,1.379,4.55,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1009060048,1077019,212 EAST 26 STREET,10010,Mixed-use,Mixed residential/commercial,C7,12,12,13,5895.0,12,0.828,0.828,3.99,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008810064,1018121,71 LEXINGTON AVENUE,10010,Mixed-use,Mixed residential/commercial,C7,8,8,9,7830.0,8,0.552,0.552,3.6,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1009030001,1082131,283 3 AVENUE,10010,Mixed-use,Mixed residential/commercial,C7,10,10,12,5580.0,10,0.69,0.69,3.81,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1008800089,1080812,337 PARK AVENUE SOUTH,10010,Commercial/office,Commercial/office,O5,0,0,4,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1009020015,1019638,221 EAST 21 STREET,10010,Residential,Residential multi-family elevator,D3,29,29,29,19900.0,29,2.0,2.0,4.24,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1008810045,1018114,350 3 AVENUE,10010,Mixed-use,Mixed residential/commercial,C7,14,14,16,10292.0,14,0.965,0.965,4.15,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
